"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WDF2","WSF2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-20","13.20","0.17","73","77","70","   60","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-21","16.11","0.08","77","82","74","  100","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-22","10.51","0.07","78","83","74","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-23","11.63","0.00","79","83","77","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-24","11.63","0.00","80","84","77","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-25","13.42","0.00","80","84","77","  100","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-26","12.97","0.09","78","84","73","  110","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-27","13.42","0.01","78","83","76","  110","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-28","11.63","0.00","79","84","76","  120","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-29","11.18","0.00","79","83","77","  120","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-30","10.51","0.07","79","84","77","  120","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2015-12-31","8.95","0.00","79","84","75","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-01","5.82","0.01","78","84","74","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-02","4.03","0.07","77","84","71","   30","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-03","4.92","1.05","73","79","65","  210","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-04","7.83","0.04","66","71","61","  310","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-05","11.18","0.30","65","72","60","   50","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-06","8.28","0.13","69","74","65","   60","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-07","4.92","0.00","68","76","62","  340","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-08","5.37","0.00","71","80","63","  190","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-09","4.92","0.00","74","84","64","  240","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-10","7.83","0.37","75","83","68","  240","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-11","8.05","0.05","66","72","59","  340","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-12","6.26","0.19","62","66","58","  300","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-13","6.49","0.00","65","71","60","  340","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-14","6.71","0.07","67","72","62","  100","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-15","9.84","1.48","72","75","65","  280","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-16","4.70","0.03","68","78","62","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-17","13.20","0.15","74","79","60","  260","30.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-18","9.40","0.00","61","66","56","  320","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-19","9.17","0.00","59","64","53","  360","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-20","6.49","0.00","60","72","52","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-21","8.28","0.00","65","75","54","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-22","9.17","0.99","70","72","63","  200","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-23","11.86","0.00","63","67","54","  280","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-24","8.05","0.00","54","61","46","  320","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-25","6.93","0.00","58","73","50","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-26","11.18","0.00","72","79","67","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-27","11.63","0.80","76","82","67","  170","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-28","7.38","1.84","71","74","67","  190","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-29","6.26","0.00","65","68","54","  310","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-30","5.14","0.00","61","73","52","  110","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-01-31","5.82","0.00","68","77","59","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-01","4.92","0.67","73","78","71","  110","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-02","9.62","0.01","74","81","69","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-03","11.63","0.00","76","81","73","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-04","10.07","0.00","76","81","73","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-05","8.95","0.31","67","74","59","  340","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-06","6.49","0.41","68","79","60","  270","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-07","11.41","0.04","60","65","52","  280","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-08","7.61","0.00","57","68","50","  260","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-09","9.17","0.00","62","67","60","  280","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-10","7.16","0.00","60","64","55","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-11","5.14","0.00","58","71","50","   60","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-12","3.58","0.00","64","75","55","   80","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-13","4.70","0.00","65","76","53","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-14","10.51","0.00","67","73","59","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-15","14.54","0.06","71","75","68","  100","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-16","7.38","0.61","74","80","65","  330","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-17","4.70","0.00","70","77","61","  310","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-18","8.05","0.00","68","79","61","   70","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-19","11.86","0.03","70","76","66","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-20","10.07","0.00","71","76","66","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-21","8.05","0.00","72","79","64","  100","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-22","8.95","0.00","74","80","67","  130","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-23","11.86","0.41","75","81","72","  140","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-24","11.41","0.29","78","86","70","  210","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-25","10.51","0.01","68","70","59","  300","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-26","7.61","0.00","63","71","56","  310","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-27","7.61","0.00","60","71","50","  310","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-28","7.61","0.00","65","73","59","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-02-29","6.26","0.00","69","78","63","   90","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-01","5.14","0.00","70","80","62","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-02","3.80","0.00","73","83","64","  300","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-03","5.59","0.00","74","81","68","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-04","5.82","0.00","76","85","70","  230","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-05","7.83","0.01","73","78","65","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-06","7.61","0.00","72","81","65","   40","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-07","13.42","0.00","71","78","65","   90","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-08","16.11","0.00","74","80","70","   90","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-09","17.00","0.00","75","81","72","  100","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-10","17.00","0.00","76","84","73","  110","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-11","13.87","0.00","76","81","72","  100","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-12","12.30","0.00","76","81","73","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-13","8.28","0.00","76","85","73","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-14","7.61","0.00","77","86","71","  190","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-15","4.92","0.01","78","88","70","  250","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-16","4.92","0.00","78","87","71","  130","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-17","4.70","0.00","77","87","70","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-18","4.70","0.00","78","89","69","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-19","8.05","0.00","80","88","74","  190","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-20","9.62","0.18","78","86","72","  220","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-21","11.18","0.01","68","74","58","  330","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-22","10.96","0.00","64","76","57","   90","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-23","12.08","0.00","74","81","67","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-24","11.86","0.03","76","82","74","  130","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-25","7.16","0.00","79","87","76","  300","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-26","9.62","0.00","80","87","73","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-27","10.51","0.00","79","85","75","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-28","5.14","0.00","80","91","74","  190","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-29","5.14","0.02","79","88","69","  330","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-30","9.17","0.35","74","80","70","   70","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-03-31","10.96","0.00","79","86","75","  140","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-01","9.84","0.00","81","89","76","  160","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-02","9.40","0.04","82","91","77","  220","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-03","7.38","0.00","78","81","71","  340","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-04","4.70","0.01","74","83","68","   70","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-05","5.59","0.00","74","85","67","   70","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-06","12.30","0.00","73","79","65","   80","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-07","6.26","0.10","76","85","69","  250","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-08","5.82","0.00","76","84","68","  260","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-09","7.61","0.00","74","81","67","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-10","11.41","0.00","72","80","65","   90","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-11","13.87","0.00","76","82","71","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-12","7.38","0.00","76","84","68","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-13","6.71","0.00","77","84","69","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-14","5.82","0.00","77","85","71","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-15","7.61","0.90","79","87","70","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-16","8.95","0.00","74","83","69","   70","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-17","12.30","0.01","75","80","70","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-18","9.17","0.00","73","81","67","   70","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-19","9.62","0.00","74","81","67","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-20","11.63","0.00","75","82","69","  100","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-21","14.54","0.00","76","82","72","  120","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-22","11.63","0.03","77","83","74","  110","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-23","7.16","0.00","79","89","73","  300","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-24","10.07","0.00","77","86","68","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-25","11.41","0.00","78","85","73","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-26","9.17","0.00","77","83","70","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-27","8.72","0.00","77","84","71","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-28","8.50","0.00","79","86","74","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-29","6.93","0.00","80","87","74","  130","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-04-30","12.30","0.00","79","84","74","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-01","12.30","0.00","80","86","76","  110","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-02","13.42","0.00","81","87","78","  100","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-03","9.17","0.61","81","90","74","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-04","6.04","3.45","76","84","71","  200","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-05","9.40","0.00","74","83","67","  340","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-06","7.38","0.00","75","81","68","  250","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-07","5.82","0.00","72","82","63","   90","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-08","7.38","0.00","74","82","65","   90","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-09","10.51","0.00","76","83","70","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-10","12.08","0.00","79","85","75","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-11","9.40","0.00","80","86","74","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-12","6.04","0.00","79","86","72","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-13","4.92","0.00","79","86","72","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-14","5.37","0.05","81","90","76","  130","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-15","6.49","0.00","81","90","74","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-16","10.96","0.00","82","88","76","  100","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-17","10.51","0.00","82","88","80","  150","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-18","7.83","1.91","80","88","73","  190","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-19","6.26","0.21","78","86","73","  160","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-20","5.37","0.06","82","89","76","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-21","4.92","0.00","81","93","76","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-22","6.93","0.00","82","92","76","  260","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-23","5.14","0.00","81","87","76","  190","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-24","6.04","1.89","81","87","72","  110","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-25","11.63","0.00","80","86","77","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-26","8.95","0.09","79","85","73","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-27","9.84","0.00","80","86","75","   90","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-28","4.92","0.00","80","85","76","   90","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-29","5.14","0.00","81","90","75","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-30","4.70","0.00","80","87","75","  260","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-05-31","4.70","0.00","79","85","74","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-01","7.83","0.17","81","89","73","  100","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-02","6.71","0.00","83","89","77","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-03","7.61","0.00","84","90","78","  110","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-04","8.50","0.00","83","90","79","  120","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-05","10.29","0.17","84","90","80","  120","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-06","11.41","0.00","85","91","77","  160","28.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-07","12.08","0.16","84","92","78","  220","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-08","8.28","0.42","81","90","76","  220","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-09","6.93","1.51","80","89","75","  280","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-10","3.36","0.42","80","91","76","  320","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-11","2.91","0.63","81","92","75","  200","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-12","5.37","0.11","81","90","77","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-13","4.03","0.06","83","91","76","  120","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-14","6.49","0.00","84","92","77","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-15","5.37","0.77","84","92","77","  190","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-16","8.72","0.00","84","93","79","  200","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-17","7.16","0.11","83","92","77","  280","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-18","5.82","0.50","83","95","75","  200","28.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-19","6.71","0.62","80","89","75","  100","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-20","12.30","0.00","82","87","78","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-21","7.61","0.96","79","82","72","   80","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-22","6.26","0.00","81","90","74","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-23","6.71","0.03","84","90","79","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2016-06-24","8.05","0.01","85","90","79","  110","15.0"
